timestamp,state,concentration,mellow,gamma_activity,alpha,beta,theta,delta,gamma,signal_quality,gyro_y,gyro_z,acc_x,acc_y,acc_z,blink,jaw_clench,nod,shake,robot_action,room_index,room_title,escape_room_name,module_type,temi_speaking
1779963992402,NEUTRAL,0.22729965,0.3575756,0.14543526,0.67179143,0.49869725,0.51851934,0.88416535,0.31365392,1.5,-7.6039124,1.7720032,0.07019043,0.12445068,1.0032959,1,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779963992652,NEUTRAL,0.22912161,0.35641208,0.14703597,0.67179143,0.49869725,0.51851934,0.88416535,0.31365392,1.5,-0.7028198,-2.8112793,0.05847168,0.13995361,0.9998169,1,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779963992902,NEUTRAL,0.23084283,0.35570046,0.14865848,0.67179143,0.49869725,0.51851934,0.88416535,0.31365392,1.5,-1.1439514,4.6580505,0.06011963,0.09429932,0.9973755,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,0
1779963993152,NEUTRAL,0.23239991,0.35558727,0.15039156,0.67179143,0.49869725,0.51851934,0.88416535,0.31365392,1.5,-0.8747864,-0.9196472,0.042907715,0.10498047,1.0009155,1,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,0
1779963993402,NEUTRAL,0.23648885,0.3562118,0.15143736,0.68234444,0.53968257,0.47966388,0.8766778,0.2930918,1.5,-2.6542664,0.71029663,0.039733887,0.1015625,1.0062866,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,0
1779963993652,NEUTRAL,0.24099517,0.3585838,0.1526087,0.68234444,0.5240706,0.44496834,0.8423531,0.27330753,1.5,-2.5047302,-0.47851562,0.04663086,0.099853516,1.0036621,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779963993902,NEUTRAL,0.24456826,0.3620301,0.15263855,0.68937796,0.5104122,0.41733992,0.8180363,0.25818107,1.5,-2.3103333,1.7346191,0.04827881,0.120910645,1.0198975,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779963994152,NEUTRAL,0.24438338,0.37281433,0.14757094,0.71859896,0.41423368,0.35076973,0.7977841,0.05633412,1.5,-0.50094604,12.688141,0.009521484,0.12225342,1.0193481,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,0
1779963994402,NEUTRAL,0.24269608,0.38550925,0.141768,0.777619,0.44009972,0.39031094,0.8933997,0.08467369,1.5,-11.282501,21.458435,-0.05053711,-0.0769043,0.97735596,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,0
1779963994653,NEUTRAL,0.24100605,0.39765885,0.13579158,0.777619,0.4449824,0.41080627,0.909527,0.08184191,1.5,-3.2972717,-2.743988,0.012634277,-0.1751709,0.9657593,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,0
1779963994902,NEUTRAL,0.23894992,0.40849283,0.1290176,0.789795,0.46207476,0.4847079,0.934336,0.06854322,1.5,-11.327362,-5.293579,0.13171387,-0.2298584,0.9876709,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779963995152,NEUTRAL,0.23677981,0.41826743,0.121818036,0.789795,0.46983182,0.5239541,0.9385145,0.05708253,1.5,-4.979553,1.9963074,0.14868164,-0.18786621,0.9916992,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,0
