timestamp,state,concentration,mellow,gamma_activity,alpha,beta,theta,delta,gamma,signal_quality,gyro_y,gyro_z,acc_x,acc_y,acc_z,blink,jaw_clench,nod,shake,robot_action,room_index,room_title,escape_room_name,module_type,temi_speaking
1779964142652,NEUTRAL,0.3192069,0.28998014,0.16364405,0.42276385,0.49325716,0.37889144,0.5937244,0.15501724,1.5,-3.20755,-2.0561218,0.15740967,-0.03289795,1.0036621,1,1,1,1,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,0
1779964142902,NEUTRAL,0.31709397,0.2912437,0.16215242,0.48811847,0.4899513,0.3774859,0.54770046,0.21406119,1.5,-1.9813538,3.0281067,0.18322754,-0.06561279,0.98547363,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,0
1779964143152,NEUTRAL,0.31515446,0.29340455,0.15961362,0.5306967,0.49709067,0.3758591,0.5505448,0.18891071,1.5,-0.62805176,-0.31402588,0.13909912,-0.0051879883,0.9971924,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,0
1779964143402,NEUTRAL,0.31327674,0.2964605,0.15644689,0.54474604,0.50454026,0.3968294,0.57069385,0.1761464,1.5,-3.6486816,0.5831909,0.16485596,-0.02923584,1.0067139,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,0
1779964143652,NEUTRAL,0.31195822,0.2996979,0.15441453,0.5436937,0.51128274,0.38893402,0.6097763,0.19580275,1.5,-1.5402222,2.0037842,0.17419434,-0.030273438,0.9986572,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779964143902,NEUTRAL,0.3094692,0.3037516,0.1521237,0.573711,0.5060253,0.40519333,0.6437907,0.20651494,1.5,6.340332,-0.20187378,0.11779785,-0.02520752,0.975647,1,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779964144152,NEUTRAL,0.30623728,0.30785194,0.14955835,0.5769113,0.5007297,0.42012286,0.64992535,0.20571807,1.5,0.119628906,1.5925598,0.101135254,-0.038208008,0.9945679,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779964144402,NEUTRAL,0.30217296,0.3126475,0.1480212,0.5769113,0.49426714,0.42798054,0.65784323,0.21340173,1.5,-6.6618347,4.523468,0.119384766,0.008178711,0.9942627,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779964144652,NEUTRAL,0.29758227,0.31790948,0.14774144,0.57537323,0.48442858,0.42983678,0.6856939,0.22703552,1.5,-4.673004,-1.3084412,0.10760498,0.006591797,1.0025024,1,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779964144902,NEUTRAL,0.2924635,0.32384118,0.14872989,0.5515424,0.4620913,0.39635226,0.6796259,0.22686084,1.5,-3.8804626,-0.49346924,0.12792969,0.010314941,0.9986572,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
