timestamp,state,concentration,mellow,gamma_activity,alpha,beta,theta,delta,gamma,signal_quality,gyro_y,gyro_z,acc_x,acc_y,acc_z,blink,jaw_clench,nod,shake,robot_action,room_index,room_title,escape_room_name,module_type,temi_speaking
1779962242176,NEUTRAL,0.2659049,0.33442453,0.12929885,0.2223347,0.17870933,0.17876181,0.43644533,0.05997681,1.5,-6.2057495,-19.22287,-0.11230469,8.544922E-4,1.0087891,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962242426,NEUTRAL,0.26319107,0.3311485,0.1307433,0.22128542,0.18795565,0.2014851,0.4250744,0.092737965,1.5,-32.561493,-147.8688,0.10839844,0.23577881,1.0117188,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962242676,NEUTRAL,0.26192445,0.32805422,0.13295092,0.22128542,0.18795565,0.2014851,0.4250744,0.092737965,1.5,-10.018921,-19.26773,0.045776367,0.19952393,1.0036621,1,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962242926,NEUTRAL,0.26171738,0.32447517,0.13611087,0.22128542,0.18795565,0.2014851,0.4250744,0.092737965,1.5,-5.5851746,0.88974,0.0657959,0.18762207,1.0011597,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962243176,NEUTRAL,0.2577811,0.3141977,0.15662733,0.22128542,0.18795565,0.2014851,0.4250744,0.092737965,1.5,-2.3776245,-1.0916138,0.037841797,0.16571045,0.9906616,1,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962243426,NEUTRAL,0.2547574,0.3023827,0.17714378,0.22128542,0.18795565,0.2014851,0.4250744,0.092737965,1.5,-1.8243408,-3.6860657,0.027282715,0.15209961,1.0010986,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962243676,NEUTRAL,0.25228477,0.28914103,0.19766024,0.22128542,0.18795565,0.2014851,0.4250744,0.092737965,1.5,-2.8860474,-1.8766785,0.05883789,0.12347412,1.0009766,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962243926,NEUTRAL,0.25420204,0.28351605,0.20095032,0.22128542,0.18795565,0.2014851,0.4250744,0.092737965,1.5,-2.5271606,-0.25421143,0.05090332,0.10797119,0.9985962,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962244177,NEUTRAL,0.25538486,0.27934727,0.2032598,0.22128542,0.18795565,0.2014851,0.4250744,0.092737965,1.5,-1.5028381,-0.9944153,0.039611816,0.11846924,1.005127,1,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962244427,NEUTRAL,0.2557751,0.27684724,0.20432425,0.22128542,0.18795565,0.2014851,0.4250744,0.092737965,1.5,-2.086029,-1.3009644,0.044799805,0.1138916,1.0028687,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962244676,NEUTRAL,0.25545833,0.27583528,0.20516457,0.22128542,0.18795565,0.2014851,0.4250744,0.092737965,1.5,-2.2879028,-1.2561035,0.04272461,0.12030029,0.9991455,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962244927,NEUTRAL,0.25545833,0.27583528,0.20516457,0.22128542,0.18795565,0.2014851,0.4250744,0.092737965,1.5,-1.7720032,-1.6598511,0.041137695,0.12109375,0.9942627,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962245176,NEUTRAL,0.25711614,0.28700757,0.18464811,0.19027677,0.036567237,0.13393621,0.26893118,-0.06883793,1.5,-2.3103333,-0.39627075,0.038024902,0.118896484,1.0007324,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962245427,NEUTRAL,0.25401092,0.29572958,0.16413166,0.25203064,0.043091837,0.3075222,0.33864656,-0.05724361,1.5,-3.6262512,-1.5925598,0.039245605,0.1217041,1.0037842,1,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962245676,NEUTRAL,0.24670559,0.306823,0.1436152,0.3980114,0.07159662,0.44486082,0.49885154,-0.05206893,1.5,-2.2654724,-1.4953613,0.040283203,0.115234375,1.0001831,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962245926,NEUTRAL,0.23940028,0.3179164,0.12309874,0.3980114,0.07159662,0.44486082,0.49885154,-0.05206893,1.5,-2.8561401,-1.3009644,0.039916992,0.11419678,1.0006714,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962246176,NEUTRAL,0.23209496,0.32900977,0.10258228,0.3980114,0.07159662,0.44486082,0.49885154,-0.05206893,1.5,-2.8486633,-3.1626892,0.040161133,0.12890625,1.0214844,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962246426,NEUTRAL,0.22478965,0.34010318,0.08206583,0.3980114,0.07159662,0.44486082,0.49885154,-0.05206893,1.5,5.9066772,8.91983,0.01953125,0.10424805,1.0128784,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
1779962246676,NEUTRAL,0.21918087,0.35097334,0.06154937,0.398554,0.11327692,0.4328061,0.4992151,-0.061540183,1.5,2.0411682,15.305023,-0.033569336,0.062316895,1.003418,0,0,0,0,"Neutral — sin seguimiento",1,"El Grimorio","El Castillo Encantado",MorseModule,1
